dialogue_id,split,turn_id,role,text,act,issue,value
75,test,19,Employer,"How about we do this - I know you really want to be project lead.  How about we put you on a fast promotional track. A 20% pension, and no leased car.  And we could revisit the car once you are promoted",Offer,Promotion Possibilities,Fast promotion track
75,test,20,Candidate,I disagree with the offer,Reject,,True
75,test,21,Employer,"In addition, typically this position is 10 hours.  I'd be willing to offer 9 hours.  That would help offset the cost not having a car.",Offer,Working Hours,9 hours
75,test,22,Candidate,I reject a workday of 9 hours. I want a workday of 8 hours,Reject,Working Hours,9 hours
75,test,22,Candidate,I reject a workday of 9 hours. I want a workday of 8 hours,Offer,Working Hours,8 hours
75,test,23,Candidate,"Sorry, I changed my preferences",Other,,
75,test,24,Candidate,I would like a company car,Offer,Leased Car,With leased car
75,test,25,Employer,I really can't go to 8 hours as everyone in this position is at 10 hours,Offer,Working Hours,9 hours
75,test,26,Candidate,I disagree about a workday of 9 hours. I am willing to have a workday of 8 hours,Reject,Working Hours,9 hours
75,test,26,Candidate,I disagree about a workday of 9 hours. I am willing to have a workday of 8 hours,Offer,Working Hours,8 hours
75,test,27,Employer,"Ok - I'm willing to compromise on the car.  I'll include a car, pension of 10%, fast promotion track, and 10 hour day",Offer,Leased Car,With leased car
75,test,27,Employer,"Ok - I'm willing to compromise on the car.  I'll include a car, pension of 10%, fast promotion track, and 10 hour day",Offer,Pension Fund,10%
75,test,27,Employer,"Ok - I'm willing to compromise on the car.  I'll include a car, pension of 10%, fast promotion track, and 10 hour day",Offer,Promotion Possibilities,Fast promotion track
75,test,27,Employer,"Ok - I'm willing to compromise on the car.  I'll include a car, pension of 10%, fast promotion track, and 10 hour day",Offer,Working Hours,10 hours
75,test,28,Candidate,I disagree,Reject,,True
75,test,29,Candidate,What do you have to offer?,Query,,
75,test,30,Employer,I can do a 9 hour workday and a company car,Offer,Leased Car,With leased car
75,test,30,Employer,I can do a 9 hour workday and a company car,Offer,Working Hours,9 hours
75,test,31,Candidate,I agree. Let's proceed to another issue. I am willing to have a fast promotion track,Accept,,True
75,test,31,Candidate,I agree. Let's proceed to another issue. I am willing to have a fast promotion track,Offer,Promotion Possibilities,Fast promotion track
75,test,32,Candidate,I am willing to have a fast promotion track,Offer,Promotion Possibilities,Fast promotion track
75,test,33,Employer,If i agree with a fast promotional track would you be willing to accept a 10% pension,Offer,Pension Fund,10%
75,test,33,Employer,If i agree with a fast promotional track would you be willing to accept a 10% pension,Offer,Promotion Possibilities,Fast promotion track
75,test,34,Candidate,I want a pension of 20%,Offer,Pension Fund,20%
75,test,35,Candidate,I want a pension of 20%,Offer,Pension Fund,20%
75,test,36,Employer,Ok - i really value you and I think you will be a great asset. I'm willing to do 20%,Offer,Pension Fund,20%
76,test,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
76,test,1,Candidate,I am expecting a position of project manager,Offer,Job Description,Project Manager
76,test,2,Employer,"I cannot offer you that position, but we do have the position of programmer open at this time",Offer,Job Description,Programmer
76,test,2,Employer,"I cannot offer you that position, but we do have the position of programmer open at this time",Reject,,
76,test,3,Candidate,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I want a salary of 120,000",Accept,Job Description,Programmer
76,test,3,Candidate,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I want a salary of 120,000",Offer,Salary,"120,000 USD"
76,test,4,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
76,test,5,Employer,"Our starting salaries for programmers is 60,000",Offer,Job Description,Programmer
76,test,5,Employer,"Our starting salaries for programmers is 60,000",Offer,Salary,"60,000 USD"
76,test,6,Candidate,"I disagree. I am willing to have a salary of 120,000 and I want a position of project manager",Reject,,True
76,test,6,Candidate,"I disagree. I am willing to have a salary of 120,000 and I want a position of project manager",Offer,Salary,"120,000 USD"
76,test,6,Candidate,"I disagree. I am willing to have a salary of 120,000 and I want a position of project manager",Offer,Job Description,Project Manager
76,test,7,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
76,test,8,Employer,"As I mentioned, we are not seeking project managers at this time. I can offer you 90,000 as a programmer on a fast promotion track",Offer,Job Description,Programmer
76,test,8,Employer,"As I mentioned, we are not seeking project managers at this time. I can offer you 90,000 as a programmer on a fast promotion track",Offer,Promotion Possibilities,Fast promotion track
76,test,8,Employer,"As I mentioned, we are not seeking project managers at this time. I can offer you 90,000 as a programmer on a fast promotion track",Offer,Salary,"90,000 USD"
76,test,8,Employer,"As I mentioned, we are not seeking project managers at this time. I can offer you 90,000 as a programmer on a fast promotion track",Reject,Job Description,Project Manager
76,test,9,Candidate,I agree with the offer. Now let's talk about how we can agree on other issues. I am expecting a company car,Accept,,True
76,test,9,Candidate,I agree with the offer. Now let's talk about how we can agree on other issues. I am expecting a company car,Offer,Leased Car,With leased car
76,test,10,Employer,I can only offer a leased car if you agree to 10 working hours,Offer,Leased Car,With leased car
76,test,10,Employer,I can only offer a leased car if you agree to 10 working hours,Offer,Working Hours,10 hours
76,test,11,Candidate,I refuse,Reject,,True
76,test,12,Candidate,I want a company car,Offer,Leased Car,With leased car
76,test,13,Candidate,I want a company car,Offer,Leased Car,With leased car
76,test,14,Employer,"In order to agree to company car, I will need a compromise regarding working hours. Will you agree to 10 hours, with 10% pension fund?",Offer,Leased Car,With leased car
76,test,14,Employer,"In order to agree to company car, I will need a compromise regarding working hours. Will you agree to 10 hours, with 10% pension fund?",Offer,Pension Fund,10%
76,test,14,Employer,"In order to agree to company car, I will need a compromise regarding working hours. Will you agree to 10 hours, with 10% pension fund?",Offer,Working Hours,10 hours
76,test,15,Candidate,"I refuse. I am expecting a workday of 8 hours, I am willing to have no agreement on leased car and I am expecting a pension of 20%",Reject,,True
76,test,15,Candidate,"I refuse. I am expecting a workday of 8 hours, I am willing to have no agreement on leased car and I am expecting a pension of 20%",Offer,Working Hours,8 hours
76,test,15,Candidate,"I refuse. I am expecting a workday of 8 hours, I am willing to have no agreement on leased car and I am expecting a pension of 20%",Offer,Leased Car,No agreement
76,test,15,Candidate,"I refuse. I am expecting a workday of 8 hours, I am willing to have no agreement on leased car and I am expecting a pension of 20%",Offer,Pension Fund,20%
76,test,16,Candidate,"Sorry, I changed my preferences",Other,,
76,test,17,Candidate,I want no agreement on leased car,Offer,Leased Car,No agreement
76,test,18,Candidate,I want no agreement on leased car,Offer,Leased Car,No agreement
76,test,19,Employer,I can only offer 20% pension with a 9 hour work day and no leased car,Offer,Leased Car,Without leased car
76,test,19,Employer,I can only offer 20% pension with a 9 hour work day and no leased car,Offer,Pension Fund,20%
76,test,19,Employer,I can only offer 20% pension with a 9 hour work day and no leased car,Offer,Working Hours,9 hours
76,test,20,Candidate,"I disagree with the offer. I am expecting a workday of 8 hours, I would like a company car and I would like a pension of 10%",Reject,,True
76,test,20,Candidate,"I disagree with the offer. I am expecting a workday of 8 hours, I would like a company car and I would like a pension of 10%",Offer,Working Hours,8 hours
76,test,20,Candidate,"I disagree with the offer. I am expecting a workday of 8 hours, I would like a company car and I would like a pension of 10%",Offer,Leased Car,With leased car
76,test,20,Candidate,"I disagree with the offer. I am expecting a workday of 8 hours, I would like a company car and I would like a pension of 10%",Offer,Pension Fund,10%
76,test,21,Candidate,"Sorry, I changed my preferences",Other,,
76,test,22,Candidate,I would like a company car,Offer,Leased Car,With leased car
76,test,23,Candidate,I am expecting a company car,Offer,Leased Car,With leased car
76,test,24,Employer,I will lease you a car if you agree to increased hours of 10 working hours,Offer,Leased Car,With leased car
76,test,24,Employer,I will lease you a car if you agree to increased hours of 10 working hours,Offer,Working Hours,10 hours
76,test,25,Candidate,I refuse. I am expecting a workday of 8 hours and I am expecting no agreement on leased car,Reject,,True
76,test,25,Candidate,I refuse. I am expecting a workday of 8 hours and I am expecting no agreement on leased car,Offer,Working Hours,8 hours
76,test,25,Candidate,I refuse. I am expecting a workday of 8 hours and I am expecting no agreement on leased car,Offer,Leased Car,No agreement
76,test,26,Candidate,I want no agreement on leased car,Offer,Leased Car,No agreement
76,test,27,Employer,"I will offer a company car, 9 hour work day, with a 10% pension",Offer,Leased Car,With leased car
76,test,27,Employer,"I will offer a company car, 9 hour work day, with a 10% pension",Offer,Pension Fund,10%
76,test,27,Employer,"I will offer a company car, 9 hour work day, with a 10% pension",Offer,Working Hours,9 hours
76,test,28,Candidate,"I disagree. I am expecting a workday of 8 hours, I am expecting no agreement on leased car and I am expecting a pension of 20%",Reject,,True
76,test,28,Candidate,"I disagree. I am expecting a workday of 8 hours, I am expecting no agreement on leased car and I am expecting a pension of 20%",Offer,Working Hours,8 hours
76,test,28,Candidate,"I disagree. I am expecting a workday of 8 hours, I am expecting no agreement on leased car and I am expecting a pension of 20%",Offer,Leased Car,No agreement
76,test,28,Candidate,"I disagree. I am expecting a workday of 8 hours, I am expecting no agreement on leased car and I am expecting a pension of 20%",Offer,Pension Fund,20%
76,test,29,Employer,"I can offer a company car, 20% pension with a 10 hour work day",Offer,Leased Car,With leased car
76,test,29,Employer,"I can offer a company car, 20% pension with a 10 hour work day",Offer,Pension Fund,20%
76,test,29,Employer,"I can offer a company car, 20% pension with a 10 hour work day",Offer,Working Hours,10 hours
76,test,30,Candidate,"I disagree. I am willing to have a workday of 8 hours, I am willing to have no agreement on leased car and I want a pension of 10%",Reject,,True
76,test,30,Candidate,"I disagree. I am willing to have a workday of 8 hours, I am willing to have no agreement on leased car and I want a pension of 10%",Offer,Working Hours,8 hours
76,test,30,Candidate,"I disagree. I am willing to have a workday of 8 hours, I am willing to have no agreement on leased car and I want a pension of 10%",Offer,Leased Car,No agreement
76,test,30,Candidate,"I disagree. I am willing to have a workday of 8 hours, I am willing to have no agreement on leased car and I want a pension of 10%",Offer,Pension Fund,10%
76,test,31,Candidate,"Sorry, I changed my preferences",Other,,
76,test,32,Candidate,I am expecting a company car,Offer,Leased Car,With leased car
76,test,33,Employer,"I will agree to a company car, 20% pension and 9 hour work day",Offer,Leased Car,With leased car
76,test,33,Employer,"I will agree to a company car, 20% pension and 9 hour work day",Offer,Pension Fund,20%
76,test,33,Employer,"I will agree to a company car, 20% pension and 9 hour work day",Offer,Working Hours,9 hours
76,test,34,Candidate,I agree with the offer,Accept,,True
76,test,35,Employer,Wonderful. Please sign the agreement,Other,,
77,test,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
77,test,1,Candidate,I am willing to have a position of project manager,Offer,Job Description,Project Manager
77,test,2,Employer,I will offer you that position,Accept,,
77,test,3,Candidate,I'm happy that you accept the job description,Other,,
77,test,4,Candidate,"I demand a salary of 120,000",Offer,Salary,"120,000 USD"
77,test,5,Candidate,"I would like a salary of 120,000",Offer,Salary,"120,000 USD"
77,test,6,Employer,I will offer you the programmer job for 60000,Offer,Job Description,Programmer
77,test,6,Employer,I will offer you the programmer job for 60000,Offer,Salary,"60,000 USD"
77,test,7,Candidate,"I reject the previous offer. I demand a salary of 120,000 and I want a position of project manager",Reject,,True
77,test,7,Candidate,"I reject the previous offer. I demand a salary of 120,000 and I want a position of project manager",Offer,Salary,"120,000 USD"
77,test,7,Candidate,"I reject the previous offer. I demand a salary of 120,000 and I want a position of project manager",Offer,Job Description,Project Manager
77,test,8,Candidate,"Sorry, I changed my preferences",Other,,
77,test,9,Candidate,"I would like a salary of 120,000",Offer,Salary,"120,000 USD"
77,test,10,Candidate,"I demand a salary of 120,000",Offer,Salary,"120,000 USD"
77,test,11,Candidate,"I would like a salary of 120,000",Offer,Salary,"120,000 USD"
77,test,12,Employer,I will offer you te position of QA with 90000 salary,Offer,Job Description,QA
77,test,12,Employer,I will offer you te position of QA with 90000 salary,Offer,Salary,"90,000 USD"
77,test,13,Candidate,"I disagree. I want a salary of 120,000 and I would like a position of project manager",Reject,,True
77,test,13,Candidate,"I disagree. I want a salary of 120,000 and I would like a position of project manager",Offer,Salary,"120,000 USD"
77,test,13,Candidate,"I disagree. I want a salary of 120,000 and I would like a position of project manager",Offer,Job Description,Project Manager
77,test,14,Employer,well I cannot offer you more than 90000,Offer,Salary,"90,000 USD"
77,test,15,Candidate,"I reject 90,000. I am willing to have a salary of 120,000",Reject,Salary,"90,000 USD"
77,test,15,Candidate,"I reject 90,000. I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
77,test,16,Employer,sorry,Reject,,True
77,test,17,Employer,90000 take it or leave it,Offer,Salary,"90,000 USD"
77,test,18,Candidate,"I agree with a salary of 90,000. Now let's talk about how we can agree on other issues. I demand a company car",Accept,Salary,"90,000 USD"
77,test,18,Candidate,"I agree with a salary of 90,000. Now let's talk about how we can agree on other issues. I demand a company car",Offer,Leased Car,With leased car
77,test,19,Employer,change your language or we will not deal on anything else,Other,,
77,test,20,Candidate,I am expecting a company car,Offer,Leased Car,With leased car
77,test,21,Employer,there are no company cars,Reject,Leased Car,With leased car
77,test,22,Candidate,I demand a company car,Offer,Leased Car,With leased car
77,test,23,Employer,no car,Offer,Leased Car,Without leased car
77,test,24,Candidate,I accept no company car. Let's proceed to another issue. I am expecting a fast promotion track,Accept,Leased Car,Without leased car
77,test,24,Candidate,I accept no company car. Let's proceed to another issue. I am expecting a fast promotion track,Offer,Promotion Possibilities,Fast promotion track
77,test,25,Employer,ok,Accept,,True
77,test,26,Candidate,I'm happy that you accept,Other,,
77,test,27,Candidate,I demand a workday of 8 hours,Offer,Working Hours,8 hours
77,test,28,Employer,but you have to work 10 hours,Offer,Working Hours,10 hours
77,test,29,Candidate,I disagree about a workday of 10 hours. I demand a workday of 8 hours,Reject,Working Hours,10 hours
77,test,29,Candidate,I disagree about a workday of 10 hours. I demand a workday of 8 hours,Offer,Working Hours,8 hours
77,test,30,Employer,like I said take your demands elsewhere,Other,,
77,test,31,Employer,10 hours or no go,Offer,Working Hours,10 hours
77,test,32,Candidate,I reject 10 hours. I would like a workday of 8 hours,Reject,Working Hours,10 hours
77,test,32,Candidate,I reject 10 hours. I would like a workday of 8 hours,Offer,Working Hours,8 hours
77,test,33,Employer,work with me here ,Other,,
77,test,34,Employer,if you take 10 hours you get a 20% pension,Offer,Pension Fund,20%
77,test,34,Employer,if you take 10 hours you get a 20% pension,Offer,Working Hours,10 hours
77,test,35,Candidate,I reject the previous offer. I am willing to have a workday of 8 hours and I am willing to have a pension of 10%,Reject,,True
77,test,35,Candidate,I reject the previous offer. I am willing to have a workday of 8 hours and I am willing to have a pension of 10%,Offer,Working Hours,8 hours
77,test,35,Candidate,I reject the previous offer. I am willing to have a workday of 8 hours and I am willing to have a pension of 10%,Offer,Pension Fund,10%
77,test,36,Employer,well it seems we have stone walled here,Other,,
77,test,37,Candidate,I am willing to have a workday of 8 hours,Offer,Working Hours,8 hours
77,test,38,Employer,you keep saying the same thing,Other,,
77,test,39,Candidate,I am expecting a pension of 20%,Offer,Pension Fund,20%
77,test,40,Employer,say somethimg new or say nothing at all,Other,,
77,test,41,Employer,i am not interested in that,Other,,
77,test,42,Employer,Ok with 10 hours ,Offer,Working Hours,10 hours
77,test,43,Candidate,I refuse 10 hours. I am expecting a workday of 8 hours,Reject,Working Hours,10 hours
77,test,43,Candidate,I refuse 10 hours. I am expecting a workday of 8 hours,Offer,Working Hours,8 hours
77,test,44,Employer,10 workig hours,Offer,Working Hours,10 hours
77,test,45,Candidate,I disagree about a workday of 10 hours. I am willing to have a workday of 8 hours,Reject,Working Hours,10 hours
77,test,45,Candidate,I disagree about a workday of 10 hours. I am willing to have a workday of 8 hours,Offer,Working Hours,8 hours
77,test,46,Employer,I need you to do 10 hours,Offer,Working Hours,10 hours
77,test,47,Candidate,I refuse 10 hours. I want a workday of 8 hours,Reject,Working Hours,10 hours
77,test,47,Candidate,I refuse 10 hours. I want a workday of 8 hours,Offer,Working Hours,8 hours
77,test,48,Employer,if not we have no deal,Reject,,True
77,test,49,Employer,Ok no deal then,Quit,,True
77,test,50,Candidate,I am opting out. Please press the button Opt out.,Other,,
78,test,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
78,test,1,Candidate,I want a position of project manager,Offer,Job Description,Project Manager
78,test,2,Candidate,I am expecting a position of project manager,Offer,Job Description,Project Manager
78,test,3,Employer,Okay. What kind of salary were you looking for?,Accept,,True
78,test,3,Employer,Okay. What kind of salary were you looking for?,Query,Offer,Salary
78,test,4,Candidate,"I want a salary of 120,000",Offer,Salary,"120,000 USD"
78,test,5,Candidate,It's good to reach an agreement on this,Other,,
78,test,6,Candidate,"I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
78,test,7,Candidate,"I want a salary of 120,000",Offer,Salary,"120,000 USD"
78,test,8,Employer,"We could negotiate about a position of a Programmer, but our budget does not allow us to offer that much to our Project Managers.",Offer,Job Description,Programmer
78,test,9,Candidate,"I accept programmer position. Now let's talk about how we can agree on other issues. I am willing to have a salary of 120,000",Accept,Job Description,Programmer
78,test,9,Candidate,"I accept programmer position. Now let's talk about how we can agree on other issues. I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
78,test,10,Candidate,"I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
78,test,11,Employer,"Our base pay is 60,000 and raises with time and experience. How does that sound?",Offer,Salary,"60,000 USD"
78,test,12,Candidate,"I agree with a salary of 60,000. Now let's talk about how we can agree on other issues. I want a company car",Accept,Salary,"60,000 USD"
78,test,12,Candidate,"I agree with a salary of 60,000. Now let's talk about how we can agree on other issues. I want a company car",Offer,Leased Car,With leased car
78,test,13,Candidate,I am expecting a company car,Offer,Leased Car,With leased car
78,test,14,Candidate,I am willing to have a company car,Offer,Leased Car,With leased car
78,test,15,Employer,"A company car comes with your first raise, but you will begin with no leased car. I am sure you can understand?",Reject,Leased Car,With leased car
78,test,16,Candidate,I want a company car,Offer,Leased Car,With leased car
78,test,17,Candidate,I would like a company car,Offer,Leased Car,With leased car
78,test,18,Employer,We can offer you a company car if you accept 10 working hours?,Offer,Leased Car,With leased car
78,test,18,Employer,We can offer you a company car if you accept 10 working hours?,Offer,Working Hours,10 hours
78,test,19,Candidate,I disagree with the offer,Reject,,True
78,test,20,Employer,Then we agree upon no leased car?,Offer,Leased Car,Without leased car
78,test,21,Candidate,I disagree about no company car. I am expecting a company car,Reject,Leased Car,Without leased car
78,test,21,Candidate,I disagree about no company car. I am expecting a company car,Offer,Leased Car,With leased car
78,test,22,Employer,We can offer a company car if you accept 10 working hours.,Offer,Leased Car,With leased car
78,test,22,Employer,We can offer a company car if you accept 10 working hours.,Offer,Working Hours,10 hours
78,test,23,Candidate,I disagree with the offer,Reject,,True
78,test,24,Candidate,What are you willing to offer?,Query,,
78,test,25,Employer,Let's come back to that then. What working hours are you looking for?,Query,Offer,Working Hours
78,test,26,Candidate,I am expecting a workday of 8 hours,Offer,Working Hours,8 hours
78,test,27,Candidate,I am willing to have a workday of 8 hours,Offer,Working Hours,8 hours
78,test,28,Candidate,I would like a workday of 8 hours,Offer,Working Hours,8 hours
78,test,29,Employer,"If you are looking for 8 hours, that comes with no leased car, a 10% pension fund, and slow track promotion possibilities.",Offer,Leased Car,Without leased car
78,test,29,Employer,"If you are looking for 8 hours, that comes with no leased car, a 10% pension fund, and slow track promotion possibilities.",Offer,Pension Fund,10%
78,test,29,Employer,"If you are looking for 8 hours, that comes with no leased car, a 10% pension fund, and slow track promotion possibilities.",Offer,Promotion Possibilities,Slow promotion track
78,test,29,Employer,"If you are looking for 8 hours, that comes with no leased car, a 10% pension fund, and slow track promotion possibilities.",Offer,Working Hours,8 hours
78,test,30,Candidate,I reject the previous offer,Reject,,True
78,test,31,Candidate,What do you have to suggest?,Query,,
78,test,32,Employer,"If you are looking for 9 hours, we could include a company car but you would remain at 10% on the pension fund and slow promotion track",Offer,Leased Car,With leased car
78,test,32,Employer,"If you are looking for 9 hours, we could include a company car but you would remain at 10% on the pension fund and slow promotion track",Offer,Pension Fund,10%
78,test,32,Employer,"If you are looking for 9 hours, we could include a company car but you would remain at 10% on the pension fund and slow promotion track",Offer,Promotion Possibilities,Slow promotion track
78,test,32,Employer,"If you are looking for 9 hours, we could include a company car but you would remain at 10% on the pension fund and slow promotion track",Offer,Working Hours,9 hours
78,test,33,Candidate,"I refuse. I would like a workday of 8 hours, I am expecting a pension of 20%, I would like no agreement on leased car and I am willing to have a fast promotion track",Reject,,True
78,test,33,Candidate,"I refuse. I would like a workday of 8 hours, I am expecting a pension of 20%, I would like no agreement on leased car and I am willing to have a fast promotion track",Offer,Working Hours,8 hours
78,test,33,Candidate,"I refuse. I would like a workday of 8 hours, I am expecting a pension of 20%, I would like no agreement on leased car and I am willing to have a fast promotion track",Offer,Pension Fund,20%
78,test,33,Candidate,"I refuse. I would like a workday of 8 hours, I am expecting a pension of 20%, I would like no agreement on leased car and I am willing to have a fast promotion track",Offer,Leased Car,No agreement
78,test,33,Candidate,"I refuse. I would like a workday of 8 hours, I am expecting a pension of 20%, I would like no agreement on leased car and I am willing to have a fast promotion track",Offer,Promotion Possibilities,Fast promotion track
78,test,34,Candidate,"Sorry, I changed my preferences",Other,,
78,test,35,Candidate,I want no agreement on leased car,Offer,Leased Car,No agreement
78,test,36,Employer,"good, we agree on no agreement on a leased car?",Accept,Leased Car,No agreement
78,test,37,Candidate,It's great that we agreed on no agreement,Other,,
78,test,38,Candidate,I want a fast promotion track,Offer,Promotion Possibilities,Fast promotion track
78,test,39,Employer,9 hours for fast track promotion.,Offer,Promotion Possibilities,Fast promotion track
78,test,39,Employer,9 hours for fast track promotion.,Offer,Working Hours,9 hours
78,test,40,Candidate,I agree with the offer. Let's discuss another issue. I want a pension of 20%,Accept,,True
78,test,40,Candidate,I agree with the offer. Let's discuss another issue. I want a pension of 20%,Offer,Pension Fund,20%
78,test,41,Employer,Great! Did we agree on 10 hours and fast track?,Offer,Promotion Possibilities,Fast promotion track
78,test,41,Employer,Great! Did we agree on 10 hours and fast track?,Offer,Working Hours,10 hours
78,test,42,Candidate,I agree with the offer. Let's discuss another issue. I want a pension of 20%,Accept,,True
78,test,42,Candidate,I agree with the offer. Let's discuss another issue. I want a pension of 20%,Offer,Pension Fund,20%
78,test,43,Candidate,I am willing to have a pension of 20%,Offer,Pension Fund,20%
78,test,44,Employer,20% pension if you agree to no leased car.,Offer,Leased Car,Without leased car
78,test,44,Employer,20% pension if you agree to no leased car.,Offer,Pension Fund,20%
78,test,45,Candidate,I agree with the offer,Accept,,True
78,test,46,Employer,Wonderful!,Other,,
79,test,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
79,test,1,Candidate,"I would like a salary of 120,000",Offer,Salary,"120,000 USD"
79,test,2,Employer,I will give you 90000,Offer,Salary,"90,000 USD"
79,test,3,Candidate,"I accept 90,000. I would like to continue and discuss another issue. I would like a position of project manager",Accept,Salary,"90,000 USD"
79,test,3,Candidate,"I accept 90,000. I would like to continue and discuss another issue. I would like a position of project manager",Offer,Job Description,Project Manager
79,test,4,Employer,That is fine.  You can be project manager,Accept,Job Description,Project Manager
79,test,5,Candidate,I'm happy that you accept the project manager,Other,,
79,test,6,Candidate,I am expecting a company car,Offer,Leased Car,With leased car
79,test,7,Employer,I want you to work 9 hours,Offer,Working Hours,9 hours
79,test,8,Candidate,I disagree about a workday of 9 hours. I am expecting a workday of 8 hours,Reject,Working Hours,9 hours
79,test,8,Candidate,I disagree about a workday of 9 hours. I am expecting a workday of 8 hours,Offer,Working Hours,8 hours
79,test,9,Employer,You can have the car if you work 9 hours,Offer,Leased Car,With leased car
79,test,9,Employer,You can have the car if you work 9 hours,Offer,Working Hours,9 hours
79,test,10,Candidate,I refuse. I would like a workday of 8 hours and I demand no agreement on leased car,Reject,,True
79,test,10,Candidate,I refuse. I would like a workday of 8 hours and I demand no agreement on leased car,Offer,Working Hours,8 hours
79,test,10,Candidate,I refuse. I would like a workday of 8 hours and I demand no agreement on leased car,Offer,Leased Car,No agreement
79,test,11,Employer,I will give you a 10% pension fund,Offer,Pension Fund,10%
79,test,12,Candidate,I disagree about a pension of 10%. I am willing to have a pension of 20%,Reject,Pension Fund,10%
79,test,12,Candidate,I disagree about a pension of 10%. I am willing to have a pension of 20%,Offer,Pension Fund,20%
79,test,13,Employer,Do you want a fast promotion track,Offer,Promotion Possibilities,Fast promotion track
79,test,14,Candidate,I agree with a fast promotion track. Now let's talk about how we can agree on other issues. I would like a company car,Accept,Promotion Possibilities,Fast promotion track
79,test,14,Candidate,I agree with a fast promotion track. Now let's talk about how we can agree on other issues. I would like a company car,Offer,Leased Car,With leased car
79,test,15,Employer,I will give you car if you work 9 hours,Offer,Leased Car,With leased car
79,test,15,Employer,I will give you car if you work 9 hours,Offer,Working Hours,9 hours
79,test,16,Candidate,I agree with the offer. Let's discuss another issue. I want a pension of 20%,Accept,,True
79,test,16,Candidate,I agree with the offer. Let's discuss another issue. I want a pension of 20%,Offer,Pension Fund,20%
79,test,17,Employer,No aggreement on car,Offer,Leased Car,No agreement
79,test,18,Candidate,I reject no agreement on leased car,Reject,Leased Car,No agreement
8,train,0,Candidate,Hello. I would like to discuss the issues of my contract.,Greet,,True
8,train,1,Candidate,I would like a position of project manager,Offer,Job Description,Project Manager
8,train,2,Employer,Here is the position we are looking for with all the information that comes with the position,Other,,
8,train,3,Employer,we are looking for a programmer to start,Offer,Job Description,Programmer
8,train,4,Candidate,"I accept a position of programmer. Now let's talk about how we can agree on other issues. I want a salary of 120,000",Accept,Job Description,Programmer
8,train,4,Candidate,"I accept a position of programmer. Now let's talk about how we can agree on other issues. I want a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,5,Employer,"you can eventually get to 120,000, but until we know your strengths, we need to start at 60,000",Offer,Salary,"60,000 USD"
8,train,6,Candidate,"I refuse 60,000. I am willing to have a salary of 120,000",Reject,Salary,"60,000 USD"
8,train,6,Candidate,"I refuse 60,000. I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,7,Employer,"We are firm on the 60,000 until we can find out your strengths, then  you will quickly go up",Offer,Salary,"60,000 USD"
8,train,8,Candidate,"I disagree about a salary of 60,000. I am willing to have a salary of 120,000",Reject,Salary,"60,000 USD"
8,train,8,Candidate,"I disagree about a salary of 60,000. I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,9,Employer,There is no option here on the salary until you have worked here just a little while,Reject,,
8,train,10,Candidate,"I want a salary of 90,000",Offer,Salary,"90,000 USD"
8,train,11,Candidate,"I would like a salary of 90,000",Offer,Salary,"90,000 USD"
8,train,12,Employer,"As I said, we are firm on 60000 until we know how you will perform in this job",Offer,Salary,"60,000 USD"
8,train,13,Candidate,"I refuse 60,000. I am willing to have a salary of 120,000",Reject,Salary,"60,000 USD"
8,train,13,Candidate,"I refuse 60,000. I am willing to have a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,14,Employer,"we cannot do anything more than 60,000 to start with",Offer,Salary,"60,000 USD"
8,train,15,Candidate,"I reject a salary of 60,000. I want a salary of 120,000",Reject,Salary,"60,000 USD"
8,train,15,Candidate,"I reject a salary of 60,000. I want a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,16,Employer,"ok, we don't aggree on salary, lets move on to car....there is no leased car in this position",Reject,,
8,train,16,Employer,"ok, we don't aggree on salary, lets move on to car....there is no leased car in this position",Offer,Leased Car,Without leased car
8,train,17,Candidate,"I agree with no company car. Now let's talk about how we can agree on other issues. I am expecting a salary of 120,000",Accept,Leased Car,Without leased car
8,train,17,Candidate,"I agree with no company car. Now let's talk about how we can agree on other issues. I am expecting a salary of 120,000",Offer,Salary,"120,000 USD"
8,train,18,Employer,we have a pension fund of 10%,Offer,Pension Fund,10%
8,train,19,Candidate,I refuse 10%. I would like a pension of 20%,Reject,Pension Fund,10%
8,train,19,Candidate,I refuse 10%. I would like a pension of 20%,Offer,Pension Fund,20%
8,train,20,Employer,can't do 20%,Reject,Pension Fund,20%
